code,level,description_ar_derived,child_count,regulation_ids
640291,6,تغطي الكاحل,1,REG-029
640299,6,غيرها,1,REG-029
640312,6,"""ـ ـ أحـذيـة تزلـج وأحـذيـة ألـواح التزلـج """"سيرف""""""",1,REG-029
640319,6,غيرها,1,REG-029
640320,6,أحذية بنعال خارجية من جلد ووجوه مؤلفة من سيور من جلد طبيعي تمر فوق مشط القدم لتلتف حول الإبهام,1,REG-029
640340,6,"""ـ أحذية أُخر، تتضمن في مقدمتها واقية معدنية""",1,REG-053
640351,6,للرجال والصبية,3,REG-029
640359,6,للرجال والصبية.,3,REG-029
640391,6,للرجال والصبية,3,REG-029
640399,6,للرجال والصبية,3,REG-029
640411,6,أحذية للرياضة ؛ أحذية تنس و أحذية كرة السلة و أحذية العاب القوى وأحذية التمرين وأحذية مماثلة,1,REG-029
640419,6,غيرها,1,REG-029
640420,6,أحذية بنعال خارجية من جلد طبيعي أو مجدد,1,REG-029
640510,6,أحذية رجالية بنعال خارجية من خشب ووجوه من جلد طبيعي,3,REG-029
640520,6,أحذية رجالية بنعال خارجية ووجوه من مواد نسجية,4,REG-029
640590,6,أحذية رجالية بنعال خارجية من جلد طبيعي ووجوه من مطاط,4,REG-029
640610,6,"""ـ وجوه أحذية وأجزاؤها، عدا أجزاء التقوية""",1,REG-029
640620,6,نعال خارجية وكعوب من مطاط أو لدائن,1,REG-029
640690,6,غيرها:,1,REG-029
650100,6,"""قبعات بشكلها الأولي وأبدان وأغطية قبعات من لباد، غير مقلوبة ولا مجهزة الحواف؛ دوائر (أقراص) واسطوانات للقبعات (وإن كانت مشقوقة طولياً)، من لباد""",1,REG-047
650200,6,"""قبعات بشكلها الأولي(كلوش) مضفورة أو مصنوعة بتجميع أشرطة من جميع المواد، غير مقلوبة ولا مجهزة الحواف ولا مبطنة ولا مزينة""",1,REG-047
650400,6,"""قبعات وأغطية رأس أُخر، مضفورة أو مصنوعة بتجميع أشرطة من جميع المواد، وإن كانت مبطنة أو مزينة""",1,REG-047
650500,6,شماغ مطرز,8,REG-047
650610,6,للأنشطة الرياضية,5,REG-053
650691,6,طواقي الاستحمام,1,REG-047
650699,6,فبعات من جلد طبيعي للرجال والصبيه,7,REG-059
650700,6,أشرطة للتجهيز داخل القبعات، بطائن جاهزة، أغطية، هياكل قبعات، حواف قبعات، سيور تثبيت القبعات,1,REG-047
660110,6,مظلات حدائق تحتوي على عامود للتثبيت,2,REG-047
660191,6,ذات محور متداخل,1,REG-047
660199,6,مظلات تشتمل على عكاز,5,REG-047
660200,6,سياط,1,REG-047
660390,6,غيرها,1,
670100,6,أصناف الزينة من جلود طيور وأجراء آخر للقبعات والأطواق والياقات والمعاطف و الكابات أو الأصناف الاخر من الالبسة وتوابعها,1,
670290,6,من نسج,1,REG-047
670411,6,شعر مستعار كامل,1,REG-047
670419,6,شوارب  من مواد نسجية تركيبية,6,REG-047
670490,6,من مواد أُخر,1,REG-047
680100,6,من حجر رملي,5,REG-056
680210,6,"""ـ ترابيع وبلاط، مكعبات وأصناف مماثلة، وإن كانت مستطيلة (بما فيها المربع)، أكبر مساحة سطح لها يمكن إدخالها ضمن مربع طول ضلعه يقل عن 7سم؛ حبيبات وشظايا ومساحيق ملونة اصطناعياً""",1,REG-056
680221,6,رخام و ترافرتين ومرمر,1,REG-056
680223,6,جرانيت,1,REG-056
680229,6,أحجار أُخر,1,REG-056
680291,6,"""ـ ـ ـ درجات، طنف، أفاريز للشبابيك و الدرابزينات أو الأسوار، عتبات، أحجار الحدود أو المسافات وما يماثله""",7,REG-056
680292,6,أحجار كلسية أُخر,1,REG-056
680293,6,جرانيت,1,REG-056
680299,6,أحجار أُخر,1,REG-056
680300,6,بلاط ترابيع وقراميد وكتــل للبنـاء أو لرصف الطرق,2,REG-056
680610,6,"""ـ ألياف خبث المعادن و ألياف صخرية وألياف معدنية مماثلة، (بما فيها مخلوطة فيما بينها)، بشكل كتل  أو صفائح أو لفات""",1,REG-058
680620,6,"""ـ فيرميكوليت مقشر و غضار ممدد وخبث رغوي ومنتجات معدنية مماثلة ممددة ، (بما فيها المخلوطة فيما بينها)""",1,REG-058
680690,6,برليت ممددة,2,REG-058
680710,6,لفات عزل مائي تحتوي على أسفلت بنسبة 60%,4,REG-058
680790,6,بلاط وترابيع وقراميد وأحجار تبليط,4,REG-058
680800,6,"""ألواح ذات أطر وألواح وترابيع """"بلاط"""" و كتل وأصناف مماثلة، من ألياف نباتية أو قش أو قشارة أو قطع صغيرة أو دقائق أو نشارة أو فضلات أُخر من خشب، مكتلة بإسمنت أو بجص أو بمواد تماسك معدنية أُخر""",1,REG-058
680911,6,مغطاة على الوجه أو مقواة بورق أو ورق مقوى فقط,1,REG-058
680919,6,مواد التشطيب والجبس والحوائط الستارية (المقاومة للحريق),2,REG-058
680990,6,"""ـ ـ ـ ألواح وصفائح ومربعات وأصناف مماثلة، مزخرفة""",4,REG-058
681011,6,كتل وأجر للبناء من اسمنت,5,REG-056
681019,6,قرميد سقوف,8,REG-056|REG-058
681091,6,عناصر إنشائية مسبقة الصنع للبناء أو الهندسة المدنية,1,REG-058
681099,6,أصناف صحية ثابتة,2,REG-056|REG-058
681182,6,"""ـ ـ صفائح آخر و ألواح ذات أطر، و قرميد وأصناف مماثلة""",1,REG-058
681189,6,خزانات,2,REG-056
681291,6,ألبسة,4,REG-029|REG-047
681299,6,خيوط,3,REG-047
681381,6,بطائن فرامل غير مثبته على صحيفة من معدن,2,REG-023
681511,6,ألياف الكربون للاستعمالات غير الكهربائية (لها معامل نوعي أكبر من أو يساوي 12.7 × 106 متر ومقاومة شد نوعية أكبر من أو تساوي 23.5 × 104 متر),2,
681512,6,أقمشة من ألياف الكربون,1,REG-047
681513,6,هياكل مركبة على شكل أنابيب قطرها الداخلي 75 و 400 مم مصنوعة من مواد ليفية أو خيطية كربونية,3,REG-056
681519,6,الآجر والترابيع المشغولة,2,REG-056
690100,6,"""آجر (طوب) وكتل وترابيع (بلاط) وأصناف خزفية أُخر، من دقيق الحفريات السيليسية (مثل، الكيسلجور أو التريبوليت أو الدياتوميت) أو من أتربة سيليسية مماثلة""",1,REG-056
690210,6,"""ـ محتوية على أكثر من 50% وزناً من عناصر المغنسيوم Mg) أو الكالسيوم (Ca) أو الكــروم(Cr)، كل بمفرده أو مجتمعة، معبراً عنها بـMgO وCaO و Cr2O3""",1,REG-056
690220,6,محتوية على أكثر من 50% وزناً من ألالومينا Al2O3 أو من السيلكا (السليس) SiO2 أو من خليط أو مركب من تلك المنتجات,1,REG-056
690290,6,غيرها,1,REG-056
690390,6,بوتقات مصنوعة او مبطنة بالتنتالوم بنسبة نقاوة تبلغ 98% من وزنها أو أكثر ولها سعة تتراوح بين 150 سم3 و8000 سم3,3,
690410,6,آجر (طوب) بناء,1,REG-056
690490,6,غيره,1,REG-056
690510,6,قرميد سقوف,1,REG-056
690590,6,أغطية مداخن,2,REG-056
690721,6,معامل امتصاصها للماء لا يزيد عن 0.5% وزنا,1,REG-056
690722,6,معامل امتصاصها للماء يزيد عن 0.5% وزنا ولا يتجاوز 10%,1,REG-056
690723,6,معامل امتصاصها للماء يزيد عن 10% وزنا,1,REG-056
690730,6,مكعبات فسيفساء وما يماثلها، عدا الأصناف الداخلة في البند الفرعي 690740,1,REG-056
690740,6,خزف للتشطيب,1,REG-056
690990,6,أوعية وجرار وأصناف خزفية مماثلة للتعبئة أو النقل,2,
691010,6,من بورسلين أو صيني,1,REG-056
691090,6,غيرها,1,REG-056
691110,6,أطقم الشاى والقهوة  .,8,REG-060
691190,6,غيرها,1,REG-060
691200,6,أطقم الشاى والقهوة  .,7,REG-060
691310,6,علب للمجوهرات والحلوى وما يماثلها,1,
691410,6,لوازم الأبواب والنوافذ مثل المقابض و الأكر الخ,1,REG-025
691490,6,غيرها,1,REG-060
700420,6,زجاج ملون في كتلته أو معتم أو مصفح بزجاج أخر (مزدوج) أو ذو طبقة ماصة أو عاكسة أو غير عاكسة,1,REG-058
700490,6,زجاج أُخر,1,REG-058
700510,6,"""ـ زجاج غير مسلح، ذو طبقة ماصة أو عاكسة أو غير عاكسة""",1,REG-058
700521,6,زجاج ملون في كتلته أو معتم أو مصفح بزجاج أخر (مزدوج) مجلو السطح فقط,1,REG-058
700529,6,غيره,1,REG-058
700530,6,زجاج مسلح,1,REG-058
700600,6,"""زجاج مذكور في البنود 7003 أو 7004 أو 7005 محني أو مشغول الأطراف أو مشطوف أو محفور أو مثقوب أو مطلي بالمينا أو مشغول بطريقة أخرى، ولكن غير مزود بأطر ولا مزود بمواد أخر""",1,REG-058
700711,6,بأشكال ومقاسات مناسبة للتركيب في العربات أو الطائرات أو العربات الفضائية أو البواخر,1,REG-023
700719,6,غيرها,1,REG-058
700721,6,بأشكال ومقاسات للتركيب في العربات أو الطائرات أو العربات الفضائية أو البواخر,1,REG-023
700729,6,غيرها,1,REG-058
700800,6,الزجاج المقاوم للحريق,2,REG-058
700910,6,مرايا للرؤية الخلفية للعربات,1,REG-023
701090,6,قوارير زجاجية ذات الاستخدام الواحد,3,REG-060
701310,6,أدوات للمائدة أو للمطبخ,1,REG-060
701322,6,من كريستال الرصاص,1,REG-060
701328,6,غيرها,1,REG-060
701333,6,من كريستال الرصاص,1,REG-060
701337,6,غيرها,1,REG-060
701341,6,من كريستال الرصاص,1,REG-060
701342,6,من زجاج له معامل تمدده الطولي لا يتجاوز x510-6  للكلفن في درجة حرارة تتراوح ما بين صفر و300 (درجة مئوية),1,REG-060
701349,6,غيرها,1,REG-060
701590,6,زجاج للنظارات الشمسية,2,REG-053
701690,6,زجاج معشق,2,
701810,6,سبح,2,REG-015
701820,6,كريات متناهية الصغر من زجاج لا يتجاوز قطرها 1 ملم,1,REG-015
701890,6,غيرها,1,REG-015
701911,6,ألياف من زجاج، جدائل مقطعة لا يتجاوز طولها 50 مم (لها معامل نوعي أكبر من أو يساوي 3.18 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر),2,
701912,6,"ألياف من زجاج ممشطه ""فتائل"" (لها معامل نوعي أكبر من أو يساوي 3.18 ×106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر)",2,
701913,6,ألياف من زجاج خصل او من (لها معامل نوعي أكبر من أو يساوي 12.7 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 23.5 × 104 متر),2,
701914,6,حصر مضمومة آلياً (لها معامل نوعي أكبر من أو يساوي 3.18 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر),2,
701915,6,حصر مضمومة كيماويا لها معامل نوعي أكبر من أو يساوي 3.18 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر,2,
701919,6,غيرها من ألياف الزجاج (لها معامل نوعي أكبر من أو يساوي 3.18 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر),2,
701961,6,نسج أخر مضمومة آلياً (لها معامل نوعي أكبر من أو يساوي 3.18 × 106 متر ومقاومة شد نوعية أكبر من أو يساوي 7.62 × 104 متر),2,
701962,6,"نسج أخر محكمة النسج من ألياف ممشطه ""فتائل""",1,REG-047
701963,6,نسج محكمة النسج ، نسج سادة، من خيوط، غير مطلية أو منضدة,1,REG-047
701964,6,نسج محكمة النسج ، نسج سادة، من خيوط، مطلية أو منضدة,1,REG-047
701965,6,نسج غير محكمة النسج ذات عرض لا يتجاوز 30 سم,1,REG-047
701966,6,نسج غير محكمة النسج ذات عرض يتجاوز 30 سم,1,REG-047
701969,6,غيرها,1,REG-047
701971,6,"أوشحة ""براقع"" (صفائح رقيقة)",1,REG-047
701972,6,نسج أخر غير محكمة النسج,1,REG-047
701973,6,نسج أخر محكمة النسج,1,REG-047
701990,6,للمفروشات والتزيين الداخلي,10,REG-025|REG-026|REG-047|REG-056|REG-058
702000,6,نوافذ التدريع الزجاجية ذات الكثافة العالية بأطرها المخصصة لها، مقاومة أو متحملة للإشعاع,2,
711610,6,أصناف الزينة الشخصية,3,REG-015
711620,6,أصناف الزينة الشخصية,1,REG-015
711711,6,أزرار أكمام (كبك),2,REG-015
711719,6,غيرها,1,REG-015
711790,6,من بلاستيك,4,REG-015
720810,6,بسمك أقل من 1.60مم,3,REG-054
720825,6,بسمك 4.75مم الى 6مم,2,REG-054
720826,6,من حديد,2,REG-054
720827,6,بسمك أقل من 1.50مم,2,REG-054
720836,6,بسمك يزيد عن 10مم الى 17.5مم,2,REG-054
720837,6,من حديد,2,REG-054
720838,6,من حديد,2,REG-054
720839,6,بسمك أقل من 1.50مم,2,REG-054
720840,6,بسمك اقل من 1.60مم,3,REG-054
720851,6,بسمك يزيد عن 10مم الى 17.5مم,2,REG-054
720852,6,من حديد,2,REG-054
720853,6,من حديد,2,REG-054
720854,6,بسمك أقل من 1.50مم,2,REG-054
720890,6,غيرها,1,REG-054
720915,6,من حديد,2,REG-054
720916,6,من حديد,2,REG-054
720917,6,من حديد,2,REG-054
720918,6,من حديد,2,REG-054
720925,6,من حديد,2,REG-054
